actual_origin_rate,actual_plan_rate,band,bp,day_string,item_sku_id,supp_brevity_cd,supp_name,vlt,z_value
1.0,1.0,B,18.9182166661,2016-07-07 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,6,27.9688690896
1.0,1.0,B,24.1970174935,2016-07-20 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,15,6.90721989862
1.0,1.0,B,28.2608212124,2016-07-27 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,10,20.6753439615
1.0,1.0,B,5.14636937286,2016-08-02 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,11,21.6251647816
1.0,1.0,B,11.6152899806,2016-08-03 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,10,24.1449331615
0.92307692307692313,0.92307692307692313,B,15.0452369769,2016-08-09 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,10,28.2977210982
1.0,1.0,B,11.1254093224,2016-08-31 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,10,43.5068039542
1.0,1.0,B,6.6702821116,2016-09-05 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,13,30.5127206798
1.0,1.0,B,5.22488788261,2016-09-21 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,9,71.5349156254
1.0,1.0,B,13.2742547059,2016-09-28 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,9,71.552615807
1.0,1.0,B,18.1470909681,2016-10-11 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,28,14.9181542033
1.0,1.0,B,13.3700957141,2016-10-18 00:00:00,2491343,bjmdd,优品慧科技发展（北京）有限公司,23,26.5899652307
1.0,1.0,D,33.3225343639,2016-08-31 00:00:00,2491345,bjmdd,优品慧科技发展（北京）有限公司,10,8.38121257455
1.0,1.0,D,27.4049610006,2016-09-05 00:00:00,2491345,bjmdd,优品慧科技发展（北京）有限公司,13,10.9778279909
1.0,1.0,D,33.9030936573,2016-07-27 00:00:00,2491347,bjmdd,优品慧科技发展（北京）有限公司,10,4.63030427434
1.0,1.0,D,50.8922454572,2016-09-05 00:00:00,2491347,bjmdd,优品慧科技发展（北京）有限公司,13,9.86381191339
1.0,1.0,D,36.4362540728,2016-08-24 00:00:00,2491351,bjmdd,优品慧科技发展（北京）有限公司,13,3.05350043126
1.0,1.0,D,79.2789391723,2016-10-11 00:00:00,2491351,bjmdd,优品慧科技发展（北京）有限公司,28,1.40341148402
1.0,1.0,D,53.6419690101,2016-10-18 00:00:00,2491351,bjmdd,优品慧科技发展（北京）有限公司,23,15.9241378914
1.0,1.0,L,15.7590614603,2016-07-26 00:00:00,2493557,bjwhkj,北京万恒科技有限公司,9,-3.02106105039
1.0,1.0,L,27.1203155819,2016-08-22 00:00:00,2493557,bjwhkj,北京万恒科技有限公司,11,0.83784006094
1.0,1.0,Z,12.7032520325,2016-08-15 00:00:00,2493561,bjwhkj,北京万恒科技有限公司,10,-1.43805555895
1.0,1.0,Z,17.7167890736,2016-08-22 00:00:00,2493561,bjwhkj,北京万恒科技有限公司,11,-0.0847458065105
0.0,0.0,L,25.817555938,2016-07-05 00:00:00,2493612,bjwhkj,北京万恒科技有限公司,12,4.01680534017
1.0,1.0,L,17.7809388336,2016-07-13 00:00:00,2493612,bjwhkj,北京万恒科技有限公司,10,5.50381597283
1.0,1.0,L,7.13139597076,2016-07-19 00:00:00,2493612,bjwhkj,北京万恒科技有限公司,8,2.25972582081
1.0,1.0,L,13.7278828554,2016-07-26 00:00:00,2493612,bjwhkj,北京万恒科技有限公司,9,6.22825586746
1.0,1.0,L,14.427412083,2016-07-19 00:00:00,2493620,bjwhkj,北京万恒科技有限公司,8,-0.260547002004
1.0,1.0,L,6.43362642076,2016-07-26 00:00:00,2493620,bjwhkj,北京万恒科技有限公司,9,1.07924995578
1.0,1.0,L,29.51963503,2016-08-22 00:00:00,2493620,bjwhkj,北京万恒科技有限公司,11,-3.36090461056
1.0,1.0,L,100.0,2016-09-27 00:00:00,2510198,zjjcgm,浙江龙士达家居用品有限公司,13,100.0
1.0,1.0,L,56.9728429449,2016-10-18 00:00:00,2510198,zjjcgm,浙江龙士达家居用品有限公司,18,19.9482458007
1.0,1.0,L,34.0795188774,2016-10-19 00:00:00,2510198,zjjcgm,浙江龙士达家居用品有限公司,17,30.5188647963
1.0,1.0,L,100.0,2016-09-27 00:00:00,2510200,zjjcgm,浙江龙士达家居用品有限公司,13,12.6637300774
1.0,1.0,L,43.9292251373,2016-10-18 00:00:00,2510200,zjjcgm,浙江龙士达家居用品有限公司,18,37.9272624711
1.0,1.0,L,37.5956477509,2016-10-19 00:00:00,2510200,zjjcgm,浙江龙士达家居用品有限公司,17,5.16348977007
1.0,1.0,C,29.0294678721,2016-07-26 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,7,3.6173486261
1.0,1.0,C,41.1634078969,2016-08-23 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,14,0.0311470679872
1.0,1.0,C,25.2701289648,2016-09-01 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,3,30.3516173496
1.0,1.0,C,23.9510759356,2016-09-20 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,9,15.0878948952
0.67924528301886788,0.67924528301886788,C,16.8321977134,2016-09-27 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,13,4.06211834097
0.6967741935483871,0.6967741935483871,C,74.8829953198,2016-10-12 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,24,7.50750030116
1.0,1.0,C,72.4533972593,2016-10-18 00:00:00,2510204,zjjcgm,浙江龙士达家居用品有限公司,18,60.958264338
1.0,1.0,L,52.3502709035,2016-09-05 00:00:00,2510279,zjjcgm,浙江龙士达家居用品有限公司,13,9.15550487618
1.0,1.0,L,38.1823605449,2016-10-12 00:00:00,2510279,zjjcgm,浙江龙士达家居用品有限公司,24,4.86683839953
1.0,1.0,L,54.4168329403,2016-10-18 00:00:00,2510279,zjjcgm,浙江龙士达家居用品有限公司,18,12.6840589301
1.0,1.0,L,100.0,2016-07-05 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,2,0.0
1.0,1.0,L,25.2343186734,2016-07-19 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,7,7.20422005987
1.0,1.0,L,44.0528634361,2016-07-26 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,4,8.84301075269
1.0,1.0,L,100.0,2016-08-02 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,6,16.7048778296
1.0,1.0,L,100.0,2016-08-23 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,4,15.2385583524
1.0,1.0,L,17.8475816527,2016-10-08 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,8,3.11082991604
1.0,1.0,L,47.8401177603,2016-10-12 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,13,5.81141675987
1.0,1.0,L,30.1020123753,2016-10-18 00:00:00,2519935,bjcwgsm,北京承文阁贸易有限公司,6,24.2117240797
1.0,1.0,D,15.2276534186,2016-07-05 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,2,5.37587587011
0.97297297297297303,1.0,D,42.7237636502,2016-07-19 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,7,-3.05121678728
1.0,1.0,D,21.4316330904,2016-08-08 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,9,-1.47099313863
1.0,1.0,D,12.7786454636,2016-08-15 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,4,10.303676677
1.0,1.0,D,25.5279936242,2016-09-01 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,10,3.48343032886
0.0,,D,21.2224108659,2016-09-12 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,5,13.817406162
0.0,,D,67.8805020329,2016-09-20 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,3,8.34608729052
0.69902912621359226,1.0,D,58.8235294118,2016-09-27 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,3,0.94449795144
0.92307692307692313,1.0,D,31.4463507115,2016-10-08 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,8,12.7369644552
0.5714285714285714,1.0,D,32.4479802222,2016-10-12 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,13,18.0675195163
0.47058823529411764,1.0,D,32.219683489,2016-10-18 00:00:00,2519974,bjcwgsm,北京承文阁贸易有限公司,6,48.0050369963
1.0,1.0,E,36.8890255149,2016-07-05 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,2,-1.02645963172
1.0,1.0,E,17.5144129023,2016-08-02 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,6,4.955422169
1.0,1.0,E,2.59410849138,2016-08-08 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,9,0.424480805538
1.0,1.0,E,13.3377792598,2016-08-15 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,4,1.70810626703
1.0,1.0,E,57.9465201907,2016-08-23 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,4,2.51478465824
0.0,,E,38.6587974537,2016-09-05 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,6,5.02304387545
0.0,,E,18.1569317579,2016-09-12 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,5,2.77225272265
1.0,1.0,E,22.1719248002,2016-09-20 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,3,2.96652645141
1.0,1.0,E,12.057626057,2016-09-27 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,3,10.3701816917
1.0,1.0,E,5.40120852041,2016-10-08 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,8,3.78154156828
1.0,1.0,E,57.7440937231,2016-10-12 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,13,4.56861508559
0.0,,E,29.5960144034,2016-10-18 00:00:00,2519978,bjcwgsm,北京承文阁贸易有限公司,6,24.8966994593
0.5,0.5,Z,100.0,2016-09-09 00:00:00,2520388,ishdkj,嘉禾益美（北京）科技有限公司,14,0.0
0.80000000000000004,0.80000000000000004,E,65.9506312418,2016-07-05 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,14,-3.82066178037
1.0,1.0,E,25.3860799662,2016-08-08 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,12,-2.78389357284
1.0,1.0,E,37.5234521576,2016-08-09 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,10,3.90143118503
1.0,1.0,E,9.40045957802,2016-08-29 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,9,0.881140280238
0.0,0.0,E,54.551653597,2016-09-05 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,9,0.273717758672
0.0,,E,9.68241673122,2016-09-12 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,10,6.39564663237
0.90721649484536082,0.91666666666666663,E,100.0,2016-09-20 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,8,-2.32709921506
1.0,1.0,E,42.5444876253,2016-10-08 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,8,5.98208427846
0.88059701492537312,0.88059701492537312,E,100.0,2016-10-12 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,10,13.2511582593
0.0,,E,100.0,2016-10-18 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,9,78.7796262868
0.9375,0.9375,E,20.1859995674,2016-10-24 00:00:00,2523932,szscphqgm,深圳市长鹏环球工贸有限公司,7,69.4286607487
0.20000000000000001,0.20000000000000001,D,100.0,2016-07-20 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,9,0.0
1.0,1.0,D,100.0,2016-07-26 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,4,100.0
1.0,1.0,D,19.6896689401,2016-08-03 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,12,-10.0
1.0,1.0,D,47.5435816165,2016-08-11 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,11,6.65568525536
1.0,1.0,D,33.5521211232,2016-09-07 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,14,-4.84981396
1.0,1.0,D,49.8459307595,2016-10-10 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,11,6.70828371242
1.0,1.0,D,58.6660800059,2016-10-21 00:00:00,2532719,hzmxdz,杭州漫轩电子商务有限公司,15,8.92786845183
1.0,1.0,E,100.0,2016-07-20 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,9,0.0
1.0,1.0,E,13.4583464178,2016-08-03 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,12,100.0
0.0,,E,33.5993280134,2016-08-11 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,11,-0.0294437352562
1.0,1.0,E,18.6920879062,2016-09-07 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,14,-4.65047912205
1.0,1.0,E,18.4416781927,2016-09-29 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,12,-0.879185057021
0.90000000000000002,1.0,E,38.7013923705,2016-10-10 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,11,3.68703171973
1.0,1.0,E,29.9110644351,2016-10-21 00:00:00,2532894,hzmxdz,杭州漫轩电子商务有限公司,15,9.50390342936
1.0,1.0,Z,16.2234196651,2016-07-13 00:00:00,2558417,zqstyjckmy,肇庆市天宇进出口贸易有限公司,14,-1.89117647203
1.0,1.0,Z,20.9866307389,2016-09-06 00:00:00,2558417,zqstyjckmy,肇庆市天宇进出口贸易有限公司,9,0.749869519833
1.0,1.0,Z,15.4202004626,2016-10-19 00:00:00,2558417,zqstyjckmy,肇庆市天宇进出口贸易有限公司,9,15.4894724926
1.0,1.0,Z,100.0,2016-07-13 00:00:00,2558542,zqstyjckmy,肇庆市天宇进出口贸易有限公司,14,9.79958109151
1.0,1.0,Z,67.4698795181,2016-10-08 00:00:00,2558542,zqstyjckmy,肇庆市天宇进出口贸易有限公司,7,76.9719676873
1.0,1.0,Z,30.2148612355,2016-10-19 00:00:00,2558542,zqstyjckmy,肇庆市天宇进出口贸易有限公司,9,10.1114844831
1.0,1.0,Z,23.4397890419,2016-08-22 00:00:00,2558544,zqstyjckmy,肇庆市天宇进出口贸易有限公司,6,1.55639677194
1.0,1.0,Z,12.4112787496,2016-08-29 00:00:00,2558544,zqstyjckmy,肇庆市天宇进出口贸易有限公司,16,2.70915759058
1.0,1.0,Z,58.2362728785,2016-10-08 00:00:00,2558544,zqstyjckmy,肇庆市天宇进出口贸易有限公司,7,65.8919000845
1.0,1.0,L,11.1043811831,2016-07-19 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,11,0.0684174419027
1.0,1.0,L,10.5263157895,2016-07-26 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,4,3.19018404908
1.0,1.0,L,89.7666068223,2016-08-02 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,5,18.2188533713
0.0,0.0,L,9.32944606414,2016-08-15 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,8,-1.36592030111
1.0,1.0,L,29.076811243,2016-08-29 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,8,-2.91755854867
1.0,1.0,L,54.207537429,2016-09-05 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,5.05574417399
1.0,1.0,L,12.2624156959,2016-09-12 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,10.228872271
1.0,1.0,L,12.7583567237,2016-10-08 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,5,13.5891297313
0.0,0.0,L,31.8906605923,2016-10-12 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,21.2537623497
1.0,1.0,L,35.9897172237,2016-10-18 00:00:00,2603995,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,38.1401932316
1.0,1.0,L,30.1328585125,2016-07-19 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,11,-3.2850279254
1.0,1.0,L,93.7042459736,2016-08-15 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,8,-2.07758014642
1.0,1.0,L,54.4182430682,2016-09-05 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,-2.74836302838
1.0,1.0,L,24.0549828179,2016-09-20 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,15.7144975399
1.0,1.0,L,31.1158130562,2016-10-08 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,5,-1.79255962324
1.0,1.0,L,18.9445196211,2016-10-12 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,7.31553899751
1.0,1.0,L,25.1230516817,2016-10-18 00:00:00,2603997,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,15.1460352399
1.0,1.0,L,7.89946140036,2016-07-19 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,11,-0.589875315136
1.0,1.0,L,17.7896375361,2016-07-26 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,4,1.7474779319
1.0,1.0,L,58.3430571762,2016-08-02 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,5,17.6257756696
1.0,1.0,L,90.1287553648,2016-09-12 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,20.1933208053
1.0,1.0,L,100.0,2016-09-20 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,13.0279324256
1.0,1.0,L,100.0,2016-10-12 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,28.218133808
1.0,1.0,L,54.8245614035,2016-10-18 00:00:00,2604122,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,44.2902563686
1.0,1.0,D,12.1696578405,2016-08-02 00:00:00,2604138,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,5,9.8202483691
1.0,1.0,D,21.7544018673,2016-08-15 00:00:00,2604138,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,8,12.4269045579
0.875,0.875,D,14.9734622121,2016-09-20 00:00:00,2604138,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,6.49868973605
1.0,1.0,D,71.413568578,2016-10-12 00:00:00,2604138,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,16.874329994
1.0,1.0,D,29.0009469697,2016-10-18 00:00:00,2604138,bjtlshgrypxsh,北京庭乐时光日用品销售有限责任公司,7,45.6300729044
1.0,1.0,E,19.2523664367,2016-08-29 00:00:00,2605767,zjsykshox,浙江省永康市欧橡工贸有限公司,9,1.28740958409
0.0,0.0,E,19.8297942659,2016-09-13 00:00:00,2605767,zjsykshox,浙江省永康市欧橡工贸有限公司,8,1.38728395171
1.0,1.0,E,18.7393526405,2016-09-27 00:00:00,2605767,zjsykshox,浙江省永康市欧橡工贸有限公司,10,0.305339855141
1.0,1.0,E,29.4222726604,2016-10-08 00:00:00,2605767,zjsykshox,浙江省永康市欧橡工贸有限公司,20,-1.05991457687
1.0,1.0,E,19.8948415518,2016-10-12 00:00:00,2605767,zjsykshox,浙江省永康市欧橡工贸有限公司,28,2.46368290847
1.0,1.0,D,13.1240054465,2016-08-08 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,8,-2.79612476803
0.44827586206896552,1.0,D,37.5291174187,2016-08-12 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,6,2.98489297414
1.0,1.0,D,20.5363204345,2016-08-22 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,11,3.73816372761
1.0,1.0,D,100.0,2016-08-26 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,12,10.9152366693
1.0,1.0,D,40.7270722248,2016-10-08 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,20,-1.52297325426
1.0,1.0,D,6.18221446291,2016-10-18 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,28,0.880996777533
1.0,1.0,D,23.3960816242,2016-10-19 00:00:00,2605820,zjsykshox,浙江省永康市欧橡工贸有限公司,10,21.9364632307
1.0,1.0,Z,19.7758734344,2016-08-15 00:00:00,2606091,yfsawd,云浮市艾沃德贸易有限公司,15,-3.99569265489
1.0,1.0,Z,100.0,2016-09-06 00:00:00,2606091,yfsawd,云浮市艾沃德贸易有限公司,19,100.0
1.0,1.0,Z,61.289531748,2016-09-12 00:00:00,2606091,yfsawd,云浮市艾沃德贸易有限公司,10,16.2706559488
1.0,1.0,Z,29.8443828608,2016-10-08 00:00:00,2606091,yfsawd,云浮市艾沃德贸易有限公司,28,17.888311004
1.0,1.0,E,5.16218651449,2016-07-05 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,11,2.66399415932
0.0,0.0,E,11.5648717022,2016-07-13 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,10,6.12976660272
1.0,1.0,E,11.0208017633,2016-07-25 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,7,3.54420071629
1.0,1.0,E,4.18503431728,2016-07-26 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,15,2.91775775733
0.0,0.0,E,20.9839997002,2016-08-02 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,8,5.98311691088
1.0,1.0,E,27.0779124622,2016-08-22 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,8,0.190673840605
0.53333333333333333,1.0,E,28.693306808,2016-08-29 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,10,6.59360982782
1.0,1.0,E,10.02201807,2016-09-19 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,11,3.35009341017
1.0,1.0,E,23.0641712515,2016-10-08 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,6,-0.0919165221051
0.81481481481481477,0.91666666666666663,E,30.636024823,2016-10-11 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,13,1.35044341071
1.0,1.0,E,5.86541537805,2016-10-17 00:00:00,2630390,jdzshxsm,景德镇市欢享商贸有限公司,11,11.4612741957
1.0,1.0,E,18.7740262836,2016-07-19 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,9,-1.66669034091
1.0,1.0,E,4.14631899014,2016-07-26 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,9,1.8184172858
1.0,1.0,E,15.9066808059,2016-08-09 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,9,1.97553239692
1.0,1.0,E,38.3649553571,2016-09-12 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,11,12.8959346859
1.0,1.0,E,21.9514872133,2016-10-08 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,10,-0.434498253899
0.0,0.0,E,33.0217884837,2016-10-12 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,7,3.53065620755
1.0,1.0,E,20.0168141239,2016-10-18 00:00:00,2635279,gzxmcmy,广州美厨智能家居科技股份有限公司,10,11.6568996184
