org_from,org_to,actiontime_max,alt_max,alt_cnt
10,734,2016-10-21,1,70
10,734,2016-10-21,2,36
10,734,2016-10-21,4,1
10,734,2016-10-22,1,51
10,734,2016-10-22,2,37
10,734,2016-10-22,3,8
10,734,2016-10-23,1,41
10,734,2016-10-23,2,53
10,734,2016-10-23,3,15
10,734,2016-10-24,1,56
10,734,2016-10-24,2,46
10,734,2016-10-24,3,24
10,734,2016-10-25,1,25
10,734,2016-10-25,2,21
10,734,2016-10-26,1,74
10,734,2016-10-26,2,43
10,734,2016-10-26,3,10
10,734,2016-10-27,1,72
10,734,2016-10-27,2,10
10,734,2016-10-28,1,77
10,734,2016-10-28,2,19
10,734,2016-10-29,1,1
10,734,2016-10-30,1,68
10,734,2016-10-30,2,109
10,734,2016-10-30,3,19
10,734,2016-10-31,1,91
10,734,2016-10-31,2,11
10,734,2016-11-01,1,80
10,734,2016-11-01,2,28
10,734,2016-11-01,3,3
316,628,\N,\N,213
316,628,2016-06-02,1,26
316,628,2016-06-03,1,74
316,628,2016-06-03,2,84
316,628,2016-06-04,1,26
316,628,2016-06-04,2,19
316,628,2016-06-04,3,5
316,628,2016-06-05,1,62
316,628,2016-06-05,2,62
316,628,2016-06-05,3,13
316,628,2016-06-06,1,31
316,628,2016-06-06,2,34
316,628,2016-06-06,3,1
316,628,2016-06-07,1,42
316,628,2016-06-07,2,63
316,628,2016-06-07,3,12
316,628,2016-06-07,5,1
316,628,2016-06-08,1,20
316,628,2016-06-08,2,48
316,628,2016-06-08,3,20
316,628,2016-06-08,5,12
316,628,2016-06-08,6,2
316,628,2016-06-09,1,17
316,628,2016-06-09,2,56
316,628,2016-06-09,3,14
316,628,2016-06-09,4,1
316,628,2016-06-09,6,22
316,628,2016-06-10,1,19
316,628,2016-06-10,2,72
316,628,2016-06-10,3,39
316,628,2016-06-10,4,1
316,628,2016-06-11,1,66
316,628,2016-06-11,2,73
316,628,2016-06-11,3,29
316,628,2016-06-11,5,1
316,628,2016-06-12,1,51
316,628,2016-06-12,2,37
316,628,2016-06-12,3,2
316,628,2016-06-13,1,22
316,628,2016-06-13,2,33
316,628,2016-06-14,1,49
316,628,2016-06-14,2,93
316,628,2016-06-14,3,37
316,628,2016-06-14,4,2
316,628,2016-06-14,5,2
316,628,2016-06-15,1,45
316,628,2016-06-15,2,53
316,628,2016-06-15,8,1
316,628,2016-06-15,12,1
316,628,2016-06-16,1,71
316,628,2016-06-16,2,77
316,628,2016-06-16,3,21
316,628,2016-06-16,4,1
316,628,2016-06-16,12,1
316,628,2016-06-17,1,121
316,628,2016-06-17,2,40
316,628,2016-06-17,16,1
316,628,2016-06-20,4,3
316,628,2016-06-20,5,3
316,628,2016-06-20,6,5
316,628,2016-06-20,7,8
316,628,2016-06-20,8,1
316,628,2016-06-20,9,1
316,628,2016-06-21,1,42
316,628,2016-06-22,1,47
316,628,2016-06-22,2,51
316,628,2016-06-23,1,55
316,628,2016-06-23,2,55
316,628,2016-06-23,3,23
316,628,2016-06-24,1,16
316,628,2016-06-24,2,22
316,628,2016-06-24,3,1
316,628,2016-06-24,4,1
316,628,2016-06-25,1,7
316,628,2016-06-25,2,80
316,628,2016-06-25,3,14
316,628,2016-06-26,1,43
316,628,2016-06-26,2,84
316,628,2016-06-26,3,3
316,628,2016-06-26,4,12
316,628,2016-06-26,6,2
316,628,2016-06-26,12,1
316,628,2016-06-26,16,1
316,628,2016-06-27,1,35
316,628,2016-06-27,2,18
316,628,2016-06-27,3,1
316,628,2016-06-27,4,1
316,628,2016-06-27,16,1
316,628,2016-06-28,1,36
316,628,2016-06-28,2,30
316,628,2016-06-28,18,2
316,628,2016-06-28,20,1
316,628,2016-06-29,1,19
316,628,2016-06-29,2,19
316,628,2016-06-29,4,1
316,628,2016-06-29,21,1
316,628,2016-06-30,1,35
316,628,2016-06-30,2,28
316,628,2016-06-30,3,8
316,628,2016-06-30,6,1
316,628,2016-07-01,2,44
316,628,2016-07-01,3,9
316,628,2016-07-02,1,12
316,628,2016-07-02,2,30
316,628,2016-07-02,3,20
316,628,2016-07-03,2,45
316,628,2016-07-03,3,25
316,628,2016-07-03,4,1
316,628,2016-07-04,1,24
316,628,2016-07-04,2,49
316,628,2016-07-04,3,8
316,628,2016-07-04,4,1
316,628,2016-07-05,1,29
316,628,2016-07-05,2,25
316,628,2016-07-05,3,1
316,628,2016-07-05,4,3
316,628,2016-07-05,5,3
316,628,2016-07-06,1,33
316,628,2016-07-06,2,21
316,628,2016-07-06,4,3
316,628,2016-07-06,5,3
316,628,2016-07-06,6,7
316,628,2016-07-06,7,1
316,628,2016-07-06,33,2
316,628,2016-07-07,1,8
316,628,2016-07-07,2,7
316,628,2016-07-07,4,2
316,628,2016-07-07,6,1
316,628,2016-07-07,7,1
316,628,2016-07-07,14,1
316,628,2016-07-07,15,1
316,628,2016-07-08,1,9
316,628,2016-07-08,2,57
316,628,2016-07-08,3,11
316,628,2016-07-08,4,1
316,628,2016-07-08,6,2
316,628,2016-07-08,7,3
316,628,2016-07-09,2,34
316,628,2016-07-09,3,6
316,628,2016-07-10,2,12
316,628,2016-07-10,3,16
316,628,2016-07-10,6,3
316,628,2016-07-10,7,6
316,628,2016-07-10,8,6
316,628,2016-07-10,9,9
316,628,2016-07-10,10,1
316,628,2016-07-11,1,5
316,628,2016-07-11,2,26
316,628,2016-07-11,3,50
316,628,2016-07-11,4,7
316,628,2016-07-11,5,6
316,628,2016-07-11,6,3
316,628,2016-07-12,2,41
316,628,2016-07-12,3,30
316,628,2016-07-12,4,6
316,628,2016-07-12,5,5
316,628,2016-07-12,6,5
316,628,2016-07-12,7,5
316,628,2016-07-12,8,6
316,628,2016-07-13,1,11
316,628,2016-07-13,2,56
316,628,2016-07-13,3,11
316,628,2016-07-13,4,4
316,628,2016-07-13,5,1
316,628,2016-07-13,6,2
316,628,2016-07-13,11,1
316,628,2016-07-14,1,2
316,628,2016-07-14,2,46
316,628,2016-07-14,3,6
316,628,2016-07-14,4,6
316,628,2016-07-14,5,5
316,628,2016-07-14,6,4
316,628,2016-07-14,7,3
316,628,2016-07-14,10,1
316,628,2016-07-14,16,1
316,628,2016-07-15,1,10
316,628,2016-07-15,2,57
316,628,2016-07-15,3,13
316,628,2016-07-15,4,3
316,628,2016-07-16,1,14
316,628,2016-07-16,2,56
316,628,2016-07-16,3,11
316,628,2016-07-16,7,1
316,628,2016-07-16,8,1
316,628,2016-07-16,9,1
316,628,2016-07-16,11,1
316,628,2016-07-17,1,6
316,628,2016-07-17,2,52
316,628,2016-07-17,3,3
316,628,2016-07-18,1,2
316,628,2016-07-18,2,40
316,628,2016-07-18,3,10
316,628,2016-07-18,12,1
316,628,2016-07-19,1,6
316,628,2016-07-19,2,33
316,628,2016-07-19,3,19
316,628,2016-07-19,4,7
316,628,2016-07-19,6,1
316,628,2016-07-20,2,56
316,628,2016-07-20,3,22
316,628,2016-07-20,4,1
316,628,2016-07-21,1,3
316,628,2016-07-21,2,48
316,628,2016-07-21,3,10
316,628,2016-07-21,4,3
316,628,2016-07-21,5,3
316,628,2016-07-21,6,1
316,628,2016-07-21,7,1
316,628,2016-07-21,15,1
316,628,2016-07-22,1,2
316,628,2016-07-22,2,45
316,628,2016-07-22,3,10
316,628,2016-07-22,18,1
316,628,2016-07-23,2,61
316,628,2016-07-23,3,21
316,628,2016-07-23,4,2
316,628,2016-07-23,5,1
316,628,2016-07-24,2,58
316,628,2016-07-24,3,8
316,628,2016-07-24,4,5
316,628,2016-07-24,5,4
316,628,2016-07-25,2,38
316,628,2016-07-25,3,9
316,628,2016-07-26,1,9
316,628,2016-07-26,2,35
316,628,2016-07-26,3,32
316,628,2016-07-26,4,10
316,628,2016-07-26,5,1
316,628,2016-07-26,6,9
316,628,2016-07-27,1,3
316,628,2016-07-27,2,21
316,628,2016-07-27,3,11
316,628,2016-07-27,4,1
316,628,2016-07-27,5,1
316,628,2016-07-27,8,1
316,628,2016-07-27,9,2
316,628,2016-07-28,1,4
316,628,2016-07-28,2,41
316,628,2016-07-28,3,28
316,628,2016-07-28,4,7
316,628,2016-07-28,6,1
316,628,2016-07-28,10,7
316,628,2016-07-29,2,43
316,628,2016-07-29,3,5
316,628,2016-07-29,4,4
316,628,2016-07-29,5,6
316,628,2016-07-30,1,8
316,628,2016-07-30,2,50
316,628,2016-07-30,3,20
316,628,2016-07-30,4,13
316,628,2016-07-30,5,2
316,628,2016-07-30,6,3
316,628,2016-07-30,7,2
316,628,2016-07-31,2,47
316,628,2016-07-31,3,15
316,628,2016-07-31,4,11
316,628,2016-07-31,5,13
316,628,2016-07-31,6,6
316,628,2016-07-31,7,6
316,628,2016-08-01,1,3
316,628,2016-08-01,2,59
316,628,2016-08-01,3,28
316,628,2016-08-01,4,7
316,628,2016-08-01,5,4
316,628,2016-08-01,6,2
316,628,2016-08-01,7,1
316,628,2016-08-01,8,2
316,628,2016-08-01,9,2
316,628,2016-08-01,12,1
316,628,2016-08-02,1,2
316,628,2016-08-02,2,64
316,628,2016-08-02,3,12
316,628,2016-08-02,4,4
316,628,2016-08-02,9,1
316,628,2016-08-02,14,6
316,628,2016-08-03,1,10
316,628,2016-08-03,2,42
316,628,2016-08-03,3,3
316,628,2016-08-03,5,1
316,628,2016-08-04,2,33
316,628,2016-08-04,3,21
316,628,2016-08-04,4,2
316,628,2016-08-04,10,1
316,628,2016-08-05,2,50
316,628,2016-08-05,3,31
316,628,2016-08-05,4,2
316,628,2016-08-06,2,55
316,628,2016-08-06,3,28
316,628,2016-08-07,2,62
316,628,2016-08-07,3,17
316,628,2016-08-07,4,2
316,628,2016-08-08,1,17
316,628,2016-08-08,2,55
316,628,2016-08-08,3,7
316,628,2016-08-08,18,1
316,628,2016-08-08,19,1
316,628,2016-08-08,22,1
316,628,2016-08-09,1,10
316,628,2016-08-09,2,23
316,628,2016-08-09,3,13
316,628,2016-08-09,6,2
316,628,2016-08-09,21,1
316,628,2016-08-10,1,23
316,628,2016-08-10,2,48
316,628,2016-08-10,3,20
316,628,2016-08-10,5,1
316,628,2016-08-10,7,1
316,628,2016-08-11,1,18
316,628,2016-08-11,2,41
316,628,2016-08-11,3,10
316,628,2016-08-11,4,11
316,628,2016-08-11,5,5
316,628,2016-08-11,6,1
316,628,2016-08-11,7,2
316,628,2016-08-11,8,1
316,628,2016-08-11,9,2
316,628,2016-08-11,10,4
316,628,2016-08-11,12,1
316,628,2016-08-12,1,19
316,628,2016-08-12,2,13
316,628,2016-08-12,3,16
316,628,2016-08-12,4,4
316,628,2016-08-12,6,4
316,628,2016-08-12,7,6
316,628,2016-08-12,8,7
316,628,2016-08-12,9,4
316,628,2016-08-13,1,7
316,628,2016-08-13,2,30
316,628,2016-08-13,3,12
316,628,2016-08-13,4,3
316,628,2016-08-14,1,11
316,628,2016-08-14,2,30
316,628,2016-08-14,3,8
316,628,2016-08-14,4,30
316,628,2016-08-14,5,22
316,628,2016-08-14,6,3
316,628,2016-08-14,23,1
316,628,2016-08-15,1,4
316,628,2016-08-15,2,33
316,628,2016-08-15,3,38
316,628,2016-08-15,4,12
316,628,2016-08-15,5,1
316,628,2016-08-15,6,2
316,628,2016-08-15,13,1
316,628,2016-08-15,26,2
316,628,2016-08-16,1,32
316,628,2016-08-16,2,22
316,628,2016-08-16,3,21
316,628,2016-08-16,6,1
316,628,2016-08-16,7,2
316,628,2016-08-16,12,1
316,628,2016-08-17,1,11
316,628,2016-08-17,2,11
316,628,2016-08-17,3,35
316,628,2016-08-17,4,2
316,628,2016-08-17,8,2
316,628,2016-08-17,11,1
316,628,2016-08-17,16,1
316,628,2016-08-17,26,1
316,628,2016-08-18,1,30
316,628,2016-08-18,2,52
316,628,2016-08-18,3,8
316,628,2016-08-18,4,9
316,628,2016-08-18,7,2
316,628,2016-08-18,10,1
316,628,2016-08-18,13,1
316,628,2016-08-19,1,1
316,628,2016-08-19,2,2
316,628,2016-08-19,3,12
316,628,2016-08-19,4,7
316,628,2016-08-19,5,8
316,628,2016-08-19,6,7
316,628,2016-08-19,7,8
316,628,2016-08-19,8,10
316,628,2016-08-19,9,9
316,628,2016-08-20,3,30
316,628,2016-08-21,2,24
316,628,2016-08-21,3,35
316,628,2016-08-21,4,4
316,628,2016-08-21,12,2
316,628,2016-08-21,14,4
316,628,2016-08-21,18,1
316,628,2016-08-21,27,1
316,628,2016-08-22,2,61
316,628,2016-08-22,3,38
316,628,2016-08-22,4,35
316,628,2016-08-22,5,13
316,628,2016-08-22,7,1
316,628,2016-08-23,1,2
316,628,2016-08-23,2,62
316,628,2016-08-23,3,7
316,628,2016-08-23,4,8
316,628,2016-08-23,5,8
316,628,2016-08-23,6,6
316,628,2016-08-23,7,5
316,628,2016-08-23,8,3
316,628,2016-08-23,9,1
316,628,2016-08-24,1,5
316,628,2016-08-24,2,59
316,628,2016-08-24,3,1
316,628,2016-08-25,1,22
316,628,2016-08-25,2,77
316,628,2016-08-25,3,3
316,628,2016-08-25,4,13
316,628,2016-08-26,1,15
316,628,2016-08-26,2,38
316,628,2016-08-26,4,1
316,628,2016-08-26,5,3
316,628,2016-08-26,6,2
316,628,2016-08-26,9,3
316,628,2016-08-27,1,16
316,628,2016-08-27,2,47
316,628,2016-08-27,3,19
316,628,2016-08-28,1,10
316,628,2016-08-28,2,36
316,628,2016-08-28,3,13
316,628,2016-08-28,4,2
316,628,2016-08-28,7,1
316,628,2016-08-28,8,1
316,628,2016-08-29,2,63
316,628,2016-08-29,3,10
316,628,2016-08-29,4,3
316,628,2016-08-29,5,6
316,628,2016-08-29,7,1
316,628,2016-08-29,8,1
316,628,2016-08-29,10,1
316,628,2016-08-30,2,65
316,628,2016-08-30,3,15
316,628,2016-08-30,4,8
316,628,2016-08-30,5,2
316,628,2016-08-30,6,9
316,628,2016-08-31,1,5
316,628,2016-08-31,2,68
316,628,2016-08-31,3,6
316,628,2016-08-31,4,3
316,628,2016-08-31,7,2
316,628,2016-09-01,2,71
316,628,2016-09-01,3,3
316,628,2016-09-02,1,7
316,628,2016-09-02,2,70
316,628,2016-09-02,3,4
316,628,2016-09-02,4,1
316,628,2016-09-03,2,54
316,628,2016-09-03,3,22
316,628,2016-09-03,4,4
316,628,2016-09-03,5,5
316,628,2016-09-03,9,1
316,628,2016-09-04,2,41
316,628,2016-09-04,3,12
316,628,2016-09-04,4,4
316,628,2016-09-04,5,1
316,628,2016-09-04,10,3
316,628,2016-09-05,2,57
316,628,2016-09-05,3,47
316,628,2016-09-05,4,4
316,628,2016-09-05,5,2
316,628,2016-09-05,11,3
316,628,2016-09-05,12,1
316,628,2016-09-06,2,60
316,628,2016-09-06,3,32
316,628,2016-09-06,4,8
316,628,2016-09-06,5,6
316,628,2016-09-06,6,1
316,628,2016-09-06,7,1
316,628,2016-09-06,8,2
316,628,2016-09-06,9,5
316,628,2016-09-06,10,6
316,628,2016-09-06,11,2
316,628,2016-09-06,12,7
316,628,2016-09-06,13,4
316,628,2016-09-06,18,2
316,628,2016-09-07,1,1
316,628,2016-09-07,2,44
316,628,2016-09-07,3,18
316,628,2016-09-08,1,2
316,628,2016-09-08,2,54
316,628,2016-09-08,3,26
316,628,2016-09-08,4,4
316,628,2016-09-08,5,1
316,628,2016-09-08,7,5
316,628,2016-09-08,8,3
316,628,2016-09-08,9,7
316,628,2016-09-08,10,5
316,628,2016-09-08,11,1
316,628,2016-09-08,13,3
316,628,2016-09-08,14,10
316,628,2016-09-08,15,1
316,628,2016-09-09,2,40
316,628,2016-09-09,3,35
316,628,2016-09-09,4,14
316,628,2016-09-09,5,5
316,628,2016-09-09,6,2
316,628,2016-09-10,2,43
316,628,2016-09-10,3,22
316,628,2016-09-10,4,9
316,628,2016-09-10,5,6
316,628,2016-09-11,2,63
316,628,2016-09-11,3,22
316,628,2016-09-11,4,7
316,628,2016-09-11,5,1
316,628,2016-09-11,11,1
316,628,2016-09-12,1,1
316,628,2016-09-12,2,13
316,628,2016-09-12,3,44
316,628,2016-09-12,4,33
316,628,2016-09-12,5,26
316,628,2016-09-12,6,1
316,628,2016-09-12,7,1
316,628,2016-09-13,2,20
316,628,2016-09-13,3,31
316,628,2016-09-13,5,2
316,628,2016-09-13,7,1
316,628,2016-09-14,2,74
316,628,2016-09-14,3,57
316,628,2016-09-14,4,68
316,628,2016-09-14,5,11
316,628,2016-09-14,7,1
316,628,2016-09-15,2,63
316,628,2016-09-15,3,8
316,628,2016-09-15,4,11
316,628,2016-09-15,5,9
316,628,2016-09-15,6,7
316,628,2016-09-15,18,1
316,628,2016-09-16,2,16
316,628,2016-09-16,3,15
316,628,2016-09-16,4,12
316,628,2016-09-16,5,9
316,628,2016-09-16,16,1
316,628,2016-09-17,2,39
316,628,2016-09-17,3,67
316,628,2016-09-17,4,15
316,628,2016-09-17,5,1
316,628,2016-09-17,6,2
316,628,2016-09-18,2,56
316,628,2016-09-18,3,37
316,628,2016-09-18,4,5
316,628,2016-09-18,5,1
316,628,2016-09-19,2,63
316,628,2016-09-19,3,37
316,628,2016-09-19,15,4
316,628,2016-09-19,21,1
316,628,2016-09-20,1,2
316,628,2016-09-20,2,61
316,628,2016-09-20,3,10
316,628,2016-09-20,4,4
316,628,2016-09-21,1,12
316,628,2016-09-21,2,72
316,628,2016-09-21,3,13
316,628,2016-09-21,5,1
316,628,2016-09-22,1,1
316,628,2016-09-22,2,72
316,628,2016-09-22,3,21
316,628,2016-09-22,4,14
316,628,2016-09-22,14,1
316,628,2016-09-23,1,9
316,628,2016-09-23,2,71
316,628,2016-09-23,3,17
316,628,2016-09-23,4,1
316,628,2016-09-23,5,1
316,628,2016-09-23,6,7
316,628,2016-09-23,23,1
316,628,2016-09-24,1,11
316,628,2016-09-24,2,68
316,628,2016-09-24,3,18
316,628,2016-09-24,5,1
316,628,2016-09-24,7,1
316,628,2016-09-24,12,2
316,628,2016-09-24,13,1
316,628,2016-09-24,16,1
316,628,2016-09-25,2,94
316,628,2016-09-25,21,1
316,628,2016-09-25,27,1
316,628,2016-09-26,1,1
316,628,2016-09-26,2,72
316,628,2016-09-26,3,17
316,628,2016-09-26,4,2
316,628,2016-09-26,7,1
316,628,2016-09-26,22,1
316,628,2016-09-26,23,1
316,628,2016-09-26,25,1
316,628,2016-09-26,29,1
316,628,2016-09-27,1,14
316,628,2016-09-27,2,65
316,628,2016-09-27,3,27
316,628,2016-09-27,5,1
316,628,2016-09-27,13,1
316,628,2016-09-27,16,2
316,628,2016-09-27,17,1
316,628,2016-09-27,20,1
316,628,2016-09-27,22,1
316,628,2016-09-27,29,1
316,628,2016-09-27,37,1
316,628,2016-09-28,1,11
316,628,2016-09-28,2,57
316,628,2016-09-28,3,3
316,628,2016-09-28,5,1
316,628,2016-09-28,9,1
316,628,2016-09-28,14,1
316,628,2016-09-28,16,1
316,628,2016-09-28,18,1
316,628,2016-09-29,1,10
316,628,2016-09-29,2,86
316,628,2016-09-29,3,10
316,628,2016-09-29,4,1
316,628,2016-09-29,42,1
316,628,2016-09-30,2,48
316,628,2016-09-30,3,9
316,628,2016-09-30,4,1
316,628,2016-10-01,1,17
316,628,2016-10-01,2,54
316,628,2016-10-01,3,7
316,628,2016-10-02,2,35
316,628,2016-10-02,3,37
316,628,2016-10-02,4,10
316,628,2016-10-02,12,1
316,628,2016-10-02,18,1
316,628,2016-10-02,21,1
316,628,2016-10-02,26,1
316,628,2016-10-03,2,57
316,628,2016-10-03,3,22
316,628,2016-10-03,4,5
316,628,2016-10-03,5,4
316,628,2016-10-04,1,2
316,628,2016-10-04,2,67
316,628,2016-10-04,3,35
316,628,2016-10-04,34,1
316,628,2016-10-05,1,6
316,628,2016-10-05,2,58
316,628,2016-10-05,3,1
316,628,2016-10-05,4,6
316,628,2016-10-05,37,1
316,628,2016-10-06,1,26
316,628,2016-10-06,2,59
316,628,2016-10-06,3,4
316,628,2016-10-07,1,10
316,628,2016-10-07,2,42
316,628,2016-10-07,3,1
316,628,2016-10-08,1,13
316,628,2016-10-08,2,67
316,628,2016-10-08,10,3
316,628,2016-10-09,1,22
316,628,2016-10-09,2,57
316,628,2016-10-10,1,5
316,628,2016-10-10,2,60
316,628,2016-10-10,3,1
316,628,2016-10-10,15,1
316,628,2016-10-10,38,1
316,628,2016-10-10,47,1
316,628,2016-10-11,1,6
316,628,2016-10-11,2,99
316,628,2016-10-11,3,10
316,628,2016-10-11,4,2
316,628,2016-10-12,1,5
316,628,2016-10-12,2,84
316,628,2016-10-12,3,24
316,628,2016-10-12,5,1
316,628,2016-10-13,2,112
316,628,2016-10-13,3,11
316,628,2016-10-13,4,10
316,628,2016-10-14,1,23
316,628,2016-10-14,2,84
316,628,2016-10-14,3,10
316,628,2016-10-14,4,2
316,628,2016-10-15,2,70
316,628,2016-10-15,3,3
316,628,2016-10-16,1,2
316,628,2016-10-16,2,72
316,628,2016-10-16,3,14
316,628,2016-10-16,4,1
316,628,2016-10-16,5,2
316,628,2016-10-17,1,12
316,628,2016-10-17,2,91
316,628,2016-10-17,3,35
316,628,2016-10-17,4,9
316,628,2016-10-17,12,1
316,628,2016-10-18,1,31
316,628,2016-10-18,2,51
316,628,2016-10-18,3,7
316,628,2016-10-19,1,19
316,628,2016-10-19,2,63
316,628,2016-10-19,3,14
316,628,2016-10-19,4,2
316,628,2016-10-19,5,3
316,628,2016-10-19,6,2
316,628,2016-10-20,1,44
316,628,2016-10-20,2,64
316,628,2016-10-20,3,4
316,628,2016-10-21,1,14
316,628,2016-10-21,2,81
316,628,2016-10-21,3,15
316,628,2016-10-21,11,1
316,628,2016-10-22,1,19
316,628,2016-10-22,2,30
316,628,2016-10-22,3,10
316,628,2016-10-22,4,7
316,628,2016-10-23,1,5
316,628,2016-10-23,2,63
316,628,2016-10-23,3,60
316,628,2016-10-23,7,1
316,628,2016-10-24,1,2
316,628,2016-10-24,2,31
316,628,2016-10-24,3,43
316,628,2016-10-24,4,4
316,628,2016-10-25,1,20
316,628,2016-10-25,2,65
316,628,2016-10-25,3,55
316,628,2016-10-25,4,1
316,628,2016-10-26,1,18
316,628,2016-10-26,2,52
316,628,2016-10-26,3,33
316,628,2016-10-26,4,18
316,628,2016-10-26,5,1
316,628,2016-10-27,1,26
316,628,2016-10-27,2,91
316,628,2016-10-27,3,22
316,628,2016-10-27,5,1
316,628,2016-10-28,1,6
316,628,2016-10-28,2,52
316,628,2016-10-28,3,5
316,628,2016-10-29,2,66
316,628,2016-10-29,3,12
316,628,2016-10-29,4,3
316,628,2016-10-29,8,1
316,628,2016-10-29,10,5
316,628,2016-10-30,2,97
316,628,2016-10-30,3,19
316,628,2016-10-30,4,6
316,628,2016-10-30,8,1
316,628,2016-10-31,0,3
316,628,2016-10-31,1,1
316,628,2016-10-31,2,55
316,628,2016-10-31,3,60
316,628,2016-10-31,4,10
316,628,2016-10-31,8,1
316,628,2016-10-31,10,1
316,628,2016-10-31,12,1
316,628,2016-10-31,15,1
316,628,2016-10-31,18,1
316,628,2016-10-31,20,1
316,628,2016-10-31,22,1
316,628,2016-11-01,1,2
316,628,2016-11-01,2,60
316,628,2016-11-01,3,35
316,628,2016-11-01,4,9
316,628,2016-11-01,6,1
316,630,\N,\N,294
316,630,2016-06-04,3,10
316,630,2016-06-05,4,68
316,630,2016-06-06,4,32
316,630,2016-06-06,5,58
316,630,2016-06-07,4,30
316,630,2016-06-07,5,85
316,630,2016-06-07,6,20
316,630,2016-06-08,4,37
316,630,2016-06-08,5,76
316,630,2016-06-08,6,11
316,630,2016-06-08,7,4
316,630,2016-06-09,4,5
316,630,2016-06-09,5,17
316,630,2016-06-09,6,30
316,630,2016-06-09,7,1
316,630,2016-06-09,8,1
316,630,2016-06-10,4,73
316,630,2016-06-10,5,84
316,630,2016-06-10,6,64
316,630,2016-06-10,7,12
316,630,2016-06-10,9,2
316,630,2016-06-11,5,38
316,630,2016-06-11,6,26
316,630,2016-06-11,7,13
316,630,2016-06-11,8,3
316,630,2016-06-11,10,1
316,630,2016-06-12,4,16
316,630,2016-06-12,5,56
316,630,2016-06-12,6,20
316,630,2016-06-12,7,12
316,630,2016-06-12,8,3
316,630,2016-06-12,9,1
316,630,2016-06-12,11,2
316,630,2016-06-13,5,30
316,630,2016-06-13,6,30
316,630,2016-06-13,7,3
316,630,2016-06-13,8,2
316,630,2016-06-13,10,2
316,630,2016-06-13,11,3
316,630,2016-06-13,12,4
316,630,2016-06-14,5,37
316,630,2016-06-14,6,57
316,630,2016-06-14,7,44
316,630,2016-06-14,8,25
316,630,2016-06-14,9,7
316,630,2016-06-14,10,3
316,630,2016-06-14,12,1
316,630,2016-06-15,5,15
316,630,2016-06-15,6,39
316,630,2016-06-15,7,1
316,630,2016-06-15,8,3
316,630,2016-06-15,9,2
316,630,2016-06-15,10,1
316,630,2016-06-16,5,2
316,630,2016-06-16,6,10
316,630,2016-06-16,7,18
316,630,2016-06-16,8,1
316,630,2016-06-16,9,2
316,630,2016-06-16,11,1
316,630,2016-06-17,5,19
316,630,2016-06-17,6,35
316,630,2016-06-17,7,68
316,630,2016-06-17,8,7
316,630,2016-06-17,9,2
316,630,2016-06-17,10,1
316,630,2016-06-17,12,1
316,630,2016-06-17,13,1
316,630,2016-06-18,5,10
316,630,2016-06-18,6,20
316,630,2016-06-18,7,10
316,630,2016-06-18,8,2
316,630,2016-06-18,9,7
316,630,2016-06-18,10,1
316,630,2016-06-18,11,1
316,630,2016-06-18,12,1
316,630,2016-06-18,14,1
316,630,2016-06-18,17,1
316,630,2016-06-19,6,33
316,630,2016-06-19,7,45
316,630,2016-06-19,8,19
316,630,2016-06-19,9,1
316,630,2016-06-19,10,2
316,630,2016-06-19,12,1
316,630,2016-06-19,17,1
316,630,2016-06-20,7,52
316,630,2016-06-20,8,24
316,630,2016-06-20,9,32
316,630,2016-06-20,10,25
316,630,2016-06-20,11,2
316,630,2016-06-20,12,2
316,630,2016-06-20,13,2
316,630,2016-06-20,14,5
316,630,2016-06-20,16,3
316,630,2016-06-20,18,2
316,630,2016-06-21,9,14
316,630,2016-06-21,10,13
316,630,2016-06-21,11,1
316,630,2016-06-21,12,3
316,630,2016-06-21,13,22
316,630,2016-06-21,14,2
316,630,2016-06-21,15,2
316,630,2016-06-21,17,1
316,630,2016-06-21,18,2
316,630,2016-06-21,20,1
316,630,2016-06-22,9,4
316,630,2016-06-22,10,15
316,630,2016-06-22,11,15
316,630,2016-06-22,12,13
316,630,2016-06-22,13,7
316,630,2016-06-22,14,7
316,630,2016-06-22,15,1
316,630,2016-06-22,16,1
316,630,2016-06-22,17,6
316,630,2016-06-22,18,2
316,630,2016-06-22,19,1
316,630,2016-06-22,21,3
316,630,2016-06-23,3,33
316,630,2016-06-23,10,3
316,630,2016-06-23,13,2
316,630,2016-06-23,14,1
316,630,2016-06-23,15,6
316,630,2016-06-23,16,3
316,630,2016-06-23,17,2
316,630,2016-06-23,18,3
316,630,2016-06-23,19,1
316,630,2016-06-23,20,4
316,630,2016-06-23,22,1
316,630,2016-06-24,3,2
316,630,2016-06-24,4,7
316,630,2016-06-24,11,1
316,630,2016-06-24,12,1
316,630,2016-06-24,16,1
316,630,2016-06-24,19,1
316,630,2016-06-24,21,1
316,630,2016-06-25,3,1
316,630,2016-06-25,4,9
316,630,2016-06-25,5,5
316,630,2016-06-25,12,1
316,630,2016-06-25,14,4
316,630,2016-06-25,15,1
316,630,2016-06-25,20,1
316,630,2016-06-26,4,6
316,630,2016-06-26,5,17
316,630,2016-06-26,6,6
316,630,2016-06-26,23,1
316,630,2016-06-27,4,3
316,630,2016-06-27,5,44
316,630,2016-06-27,6,50
316,630,2016-06-27,7,43
316,630,2016-06-27,16,1
316,630,2016-06-28,4,11
316,630,2016-06-28,5,16
316,630,2016-06-28,6,33
316,630,2016-06-28,7,4
316,630,2016-06-28,8,1
