actual_origin_rate,actual_plan_rate,actual_pur_qtty,band,day_string,item_sku_id,originalnum,plan_pur_qtty,pur_bill_id,supp_brevity_cd,supp_name,vlt
1.0,1.0,14.0,C,2016-07-13 00:00:00,1023247,14.0,14.0,17558360.0,gzxmcmy,广州美厨智能家居科技股份有限公司,9
1.0,1.0,90.0,C,2016-07-26 00:00:00,1023247,90.0,90.0,17880235.0,gzxmcmy,广州美厨智能家居科技股份有限公司,9
1.0,1.0,120.0,C,2016-08-30 00:00:00,1023247,120.0,120.0,18827328.0,gzxmcmy,广州美厨智能家居科技股份有限公司,8
1.0,1.0,80.0,C,2016-09-13 00:00:00,1023247,80.0,80.0,19254465.0,gzxmcmy,广州美厨智能家居科技股份有限公司,10
1.0,1.0,63.0,C,2016-09-20 00:00:00,1023247,63.0,63.0,19424047.0,gzxmcmy,广州美厨智能家居科技股份有限公司,9
0.0,0.0,0.0,C,2016-10-12 00:00:00,1023247,4.0,4.0,20105234.0,gzxmcmy,广州美厨智能家居科技股份有限公司,7
1.0,1.0,4.0,C,2016-10-20 00:00:00,1023247,4.0,4.0,20419012.0,gzxmcmy,广州美厨智能家居科技股份有限公司,3
1.0,1.0,8.0,E,2016-07-26 00:00:00,1028779,8.0,8.0,17880077.0,bjzdx,北京紫丁香华盛日用品有限公司,5
1.0,1.0,4.0,E,2016-08-02 00:00:00,1028779,4.0,4.0,18033154.0,bjzdx,北京紫丁香华盛日用品有限公司,11
1.0,1.0,13.0,E,2016-08-22 00:00:00,1028779,13.0,13.0,18577627.0,bjzdx,北京紫丁香华盛日用品有限公司,6
1.0,1.0,21.0,E,2016-09-05 00:00:00,1028779,21.0,21.0,18990882.0,bjzdx,北京紫丁香华盛日用品有限公司,7
0.93333333333333335,0.93333333333333335,336.0,L,2016-09-21 00:00:00,1035015,360.0,360.0,19470165.0,shlklkmy,上海乐扣乐扣贸易有限公司,8
0.0,,0.0,D,2016-07-26 00:00:00,1039456,4.0,0.0,17880106.0,cqrqmy,重庆芮齐贸易有限公司,7
1.0,1.0,12.0,D,2016-08-02 00:00:00,1039456,12.0,12.0,18033166.0,cqrqmy,重庆芮齐贸易有限公司,8
0.29411764705882354,1.0,5.0,D,2016-08-29 00:00:00,1039456,17.0,5.0,18788998.0,cqrqmy,重庆芮齐贸易有限公司,7
0.0,,0.0,D,2016-09-05 00:00:00,1039456,32.0,0.0,18991018.0,cqrqmy,重庆芮齐贸易有限公司,8
0.9375,1.0,240.0,D,2016-09-20 00:00:00,1039456,256.0,240.0,19423984.0,cqrqmy,重庆芮齐贸易有限公司,8
1.0,1.0,2.0,L,2016-07-13 00:00:00,1042550,2.0,2.0,17558422.0,cqrqmy,重庆芮齐贸易有限公司,6
0.0,,0.0,L,2016-08-02 00:00:00,1042550,4.0,0.0,18033166.0,cqrqmy,重庆芮齐贸易有限公司,8
0.0,,0.0,L,2016-08-08 00:00:00,1042550,2.0,0.0,18205572.0,cqrqmy,重庆芮齐贸易有限公司,10
0.0,,0.0,L,2016-08-15 00:00:00,1042550,4.0,0.0,18399117.0,cqrqmy,重庆芮齐贸易有限公司,12
0.0,0.0,0.0,L,2016-08-22 00:00:00,1042550,2.0,2.0,18577810.0,cqrqmy,重庆芮齐贸易有限公司,7
0.0,,0.0,L,2016-09-05 00:00:00,1042550,5.0,0.0,18991018.0,cqrqmy,重庆芮齐贸易有限公司,8
1.0,1.0,3.0,L,2016-09-27 00:00:00,1042550,3.0,3.0,19704114.0,cqrqmy,重庆芮齐贸易有限公司,11
1.0,1.0,2.0,L,2016-07-13 00:00:00,1042561,2.0,2.0,17558422.0,cqrqmy,重庆芮齐贸易有限公司,6
1.0,1.0,1.0,L,2016-07-26 00:00:00,1042561,1.0,1.0,17880106.0,cqrqmy,重庆芮齐贸易有限公司,7
1.0,1.0,4.0,L,2016-08-02 00:00:00,1042561,4.0,4.0,18033166.0,cqrqmy,重庆芮齐贸易有限公司,8
0.66666666666666663,1.0,4.0,L,2016-08-22 00:00:00,1042561,6.0,4.0,18577810.0,cqrqmy,重庆芮齐贸易有限公司,7
1.0,1.0,4.0,L,2016-09-05 00:00:00,1042561,4.0,4.0,18991018.0,cqrqmy,重庆芮齐贸易有限公司,8
1.0,1.0,4.0,L,2016-10-12 00:00:00,1042561,4.0,4.0,20105272.0,cqrqmy,重庆芮齐贸易有限公司,6
0.0,,0.0,L,2016-10-18 00:00:00,1042561,2.0,0.0,20336961.0,cqrqmy,重庆芮齐贸易有限公司,8
0.0,,0.0,C,2016-09-06 00:00:00,1068578,40.0,0.0,19002803.0,bjjktc,北京家酷天成商贸有限公司,14
0.70588235294117652,1.0,60.0,C,2016-09-12 00:00:00,1068578,85.0,60.0,19224966.0,bjjktc,北京家酷天成商贸有限公司,12
0.89552238805970152,0.89552238805970152,120.0,C,2016-10-08 00:00:00,1068578,134.0,134.0,19929048.0,bjjktc,北京家酷天成商贸有限公司,11
1.0,1.0,146.0,C,2016-10-13 00:00:00,1068578,146.0,146.0,20123256.0,bjjktc,北京家酷天成商贸有限公司,22
0.92307692307692313,1.0,72.0,D,2016-08-02 00:00:00,1068586,78.0,72.0,18034103.0,bjjktc,北京家酷天成商贸有限公司,8
0.88888888888888884,1.0,48.0,D,2016-08-19 00:00:00,1068586,54.0,48.0,18525180.0,bjjktc,北京家酷天成商贸有限公司,10
1.0,1.0,10.0,D,2016-09-21 00:00:00,1068586,10.0,10.0,19482761.0,bjjktc,北京家酷天成商贸有限公司,12
1.0,1.0,44.0,D,2016-10-08 00:00:00,1068586,44.0,44.0,19929048.0,bjjktc,北京家酷天成商贸有限公司,11
1.0,1.0,70.0,D,2016-10-13 00:00:00,1068586,70.0,70.0,20123256.0,bjjktc,北京家酷天成商贸有限公司,22
1.0,1.0,32.0,D,2016-07-13 00:00:00,1072920,32.0,32.0,17558257.0,bjcwgsm,北京承文阁贸易有限公司,5
1.0,1.0,22.0,D,2016-09-05 00:00:00,1072920,22.0,22.0,18992012.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,59.0,D,2016-09-20 00:00:00,1072920,59.0,59.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
0.87272727272727268,1.0,48.0,D,2016-10-08 00:00:00,1072920,55.0,48.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.73809523809523814,0.73809523809523814,31.0,D,2016-10-12 00:00:00,1072920,42.0,42.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.0,,0.0,D,2016-10-18 00:00:00,1072920,45.0,0.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,3.0,D,2016-08-08 00:00:00,1072928,3.0,3.0,18205521.0,bjcwgsm,北京承文阁贸易有限公司,9
1.0,1.0,14.0,D,2016-08-22 00:00:00,1072928,14.0,14.0,18576712.0,bjcwgsm,北京承文阁贸易有限公司,5
1.0,1.0,19.0,D,2016-09-12 00:00:00,1072928,19.0,19.0,19222142.0,bjcwgsm,北京承文阁贸易有限公司,5
1.0,1.0,42.0,D,2016-10-12 00:00:00,1072928,42.0,42.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.0,,0.0,D,2016-10-18 00:00:00,1072928,36.0,0.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,36.0,Z,2016-10-12 00:00:00,1072948,36.0,36.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
1.0,1.0,48.0,D,2016-08-31 00:00:00,1072951,48.0,48.0,18858937.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,62.0,D,2016-09-20 00:00:00,1072951,62.0,62.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
1.0,1.0,10.0,D,2016-09-27 00:00:00,1072951,10.0,10.0,19668324.0,bjcwgsm,北京承文阁贸易有限公司,3
0.39669421487603307,1.0,48.0,D,2016-10-08 00:00:00,1072951,121.0,48.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.67289719626168221,1.0,144.0,D,2016-10-12 00:00:00,1072951,214.0,144.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.96969696969696972,1.0,96.0,D,2016-10-18 00:00:00,1072951,99.0,96.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
0.68181818181818177,1.0,60.0,B,2016-07-26 00:00:00,1072952,88.0,60.0,17880051.0,bjcwgsm,北京承文阁贸易有限公司,4
0.87804878048780488,1.0,36.0,B,2016-08-02 00:00:00,1072952,41.0,36.0,18032990.0,bjcwgsm,北京承文阁贸易有限公司,6
0.93975903614457834,1.0,156.0,B,2016-08-08 00:00:00,1072952,166.0,156.0,18205521.0,bjcwgsm,北京承文阁贸易有限公司,9
0.46715328467153283,1.0,64.0,B,2016-08-15 00:00:00,1072952,137.0,64.0,18396341.0,bjcwgsm,北京承文阁贸易有限公司,4
0.0,,0.0,B,2016-08-22 00:00:00,1072952,141.0,0.0,18576712.0,bjcwgsm,北京承文阁贸易有限公司,5
0.59405940594059403,1.0,120.0,B,2016-09-01 00:00:00,1072952,202.0,120.0,18879388.0,bjcwgsm,北京承文阁贸易有限公司,10
0.0,,0.0,B,2016-09-12 00:00:00,1072952,232.0,0.0,19222142.0,bjcwgsm,北京承文阁贸易有限公司,5
0.15254237288135594,0.5,36.0,B,2016-09-20 00:00:00,1072952,236.0,72.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
0.967741935483871,1.0,240.0,B,2016-09-27 00:00:00,1072952,248.0,240.0,19668324.0,bjcwgsm,北京承文阁贸易有限公司,3
0.94736842105263153,1.0,108.0,B,2016-10-08 00:00:00,1072952,114.0,108.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.1752988047808765,0.36666666666666664,44.0,B,2016-10-12 00:00:00,1072952,251.0,120.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.0,,0.0,B,2016-10-18 00:00:00,1072952,198.0,0.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
0.98181818181818181,1.0,108.0,C,2016-07-26 00:00:00,1072953,110.0,108.0,17880051.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,19.0,C,2016-08-08 00:00:00,1072953,19.0,19.0,18205521.0,bjcwgsm,北京承文阁贸易有限公司,9
0.0,,0.0,C,2016-08-15 00:00:00,1072953,32.0,0.0,18396341.0,bjcwgsm,北京承文阁贸易有限公司,4
0.0,,0.0,C,2016-08-22 00:00:00,1072953,148.0,0.0,18576712.0,bjcwgsm,北京承文阁贸易有限公司,5
0.69767441860465118,1.0,120.0,C,2016-09-01 00:00:00,1072953,172.0,120.0,18879388.0,bjcwgsm,北京承文阁贸易有限公司,10
0.0,,0.0,C,2016-09-12 00:00:00,1072953,60.0,0.0,19222142.0,bjcwgsm,北京承文阁贸易有限公司,5
0.17777777777777778,1.0,24.0,C,2016-09-20 00:00:00,1072953,135.0,24.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
0.70588235294117652,1.0,72.0,C,2016-09-27 00:00:00,1072953,102.0,72.0,19668324.0,bjcwgsm,北京承文阁贸易有限公司,3
0.7142857142857143,1.0,120.0,C,2016-10-08 00:00:00,1072953,168.0,120.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.14634146341463414,0.25,30.0,C,2016-10-12 00:00:00,1072953,205.0,120.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.0,,0.0,C,2016-10-18 00:00:00,1072953,143.0,0.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,8.0,Z,2016-07-26 00:00:00,1072954,8.0,8.0,17880051.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,18.0,Z,2016-08-02 00:00:00,1072954,18.0,18.0,18032990.0,bjcwgsm,北京承文阁贸易有限公司,6
0.0,,0.0,Z,2016-08-31 00:00:00,1072954,36.0,0.0,18858937.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,36.0,Z,2016-09-05 00:00:00,1072954,36.0,36.0,18992012.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,22.0,Z,2016-10-12 00:00:00,1072954,22.0,22.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
1.0,1.0,4.0,E,2016-08-02 00:00:00,1072955,4.0,4.0,18032990.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,18.0,E,2016-08-23 00:00:00,1072955,18.0,18.0,18633471.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,22.0,E,2016-09-20 00:00:00,1072955,22.0,22.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
1.0,1.0,4.0,Z,2016-09-05 00:00:00,1072962,4.0,4.0,18992012.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,3.0,Z,2016-07-26 00:00:00,1072963,3.0,3.0,17880051.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,2.0,Z,2016-08-08 00:00:00,1072963,2.0,2.0,18205521.0,bjcwgsm,北京承文阁贸易有限公司,9
1.0,1.0,2.0,Z,2016-08-15 00:00:00,1072963,2.0,2.0,18396341.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,6.0,Z,2016-08-23 00:00:00,1072963,6.0,6.0,18633471.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,18.0,Z,2016-09-05 00:00:00,1072963,18.0,18.0,18992012.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,6.0,Z,2016-10-18 00:00:00,1072963,6.0,6.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,4.0,E,2016-07-26 00:00:00,1072965,4.0,4.0,17880051.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,4.0,E,2016-08-02 00:00:00,1072965,4.0,4.0,18032990.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,6.0,E,2016-08-15 00:00:00,1072965,6.0,6.0,18396341.0,bjcwgsm,北京承文阁贸易有限公司,4
0.0,,0.0,E,2016-08-23 00:00:00,1072965,8.0,0.0,18633471.0,bjcwgsm,北京承文阁贸易有限公司,4
0.0,,0.0,E,2016-08-31 00:00:00,1072965,16.0,0.0,18858937.0,bjcwgsm,北京承文阁贸易有限公司,4
0.080000000000000002,1.0,2.0,E,2016-09-05 00:00:00,1072965,25.0,2.0,18992012.0,bjcwgsm,北京承文阁贸易有限公司,6
0.0,,0.0,E,2016-09-12 00:00:00,1072965,5.0,0.0,19222142.0,bjcwgsm,北京承文阁贸易有限公司,5
1.0,1.0,9.0,E,2016-09-20 00:00:00,1072965,9.0,9.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
0.0,,0.0,E,2016-10-08 00:00:00,1072965,15.0,0.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.0,0.0,0.0,E,2016-10-12 00:00:00,1072965,4.0,4.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.88888888888888884,0.88888888888888884,8.0,E,2016-10-18 00:00:00,1072965,9.0,9.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
0.75,0.75,3.0,C,2016-07-26 00:00:00,1076888,4.0,4.0,17880217.0,shhsjtyp,上海何适家庭用品有限公司,7
1.0,1.0,27.0,C,2016-08-02 00:00:00,1076888,27.0,27.0,18033354.0,shhsjtyp,上海何适家庭用品有限公司,11
1.0,1.0,60.0,C,2016-08-08 00:00:00,1076888,60.0,60.0,18205699.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,36.0,C,2016-08-15 00:00:00,1076888,36.0,36.0,18399757.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,140.0,C,2016-09-13 00:00:00,1076888,140.0,140.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,20.0,C,2016-09-20 00:00:00,1076888,20.0,20.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,26.0,C,2016-10-12 00:00:00,1076888,26.0,26.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
0.98360655737704916,0.98360655737704916,60.0,C,2016-10-18 00:00:00,1076888,61.0,61.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,40.0,C,2016-10-19 00:00:00,1076888,40.0,40.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,37.0,D,2016-07-26 00:00:00,1076889,37.0,37.0,17880217.0,shhsjtyp,上海何适家庭用品有限公司,7
0.80000000000000004,0.80000000000000004,4.0,D,2016-08-02 00:00:00,1076889,5.0,5.0,18033354.0,shhsjtyp,上海何适家庭用品有限公司,11
1.0,1.0,30.0,D,2016-08-08 00:00:00,1076889,30.0,30.0,18205699.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,21.0,D,2016-08-15 00:00:00,1076889,21.0,21.0,18399757.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,120.0,D,2016-09-13 00:00:00,1076889,120.0,120.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,20.0,D,2016-09-20 00:00:00,1076889,20.0,20.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,49.0,D,2016-10-12 00:00:00,1076889,49.0,49.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,8.0,D,2016-10-18 00:00:00,1076889,8.0,8.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,20.0,D,2016-10-19 00:00:00,1076889,20.0,20.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
0.99180327868852458,0.99180327868852458,121.0,B,2016-07-05 00:00:00,1076892,122.0,122.0,17418610.0,shhsjtyp,上海何适家庭用品有限公司,11
0.97014925373134331,0.97014925373134331,65.0,B,2016-07-13 00:00:00,1076892,67.0,67.0,17558471.0,shhsjtyp,上海何适家庭用品有限公司,11
1.0,1.0,61.0,B,2016-07-26 00:00:00,1076892,61.0,61.0,17880217.0,shhsjtyp,上海何适家庭用品有限公司,7
1.0,1.0,300.0,B,2016-09-13 00:00:00,1076892,300.0,300.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,12.0,B,2016-09-20 00:00:00,1076892,12.0,12.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
0.98969072164948457,0.98969072164948457,384.0,B,2016-10-12 00:00:00,1076892,388.0,388.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,36.0,B,2016-10-18 00:00:00,1076892,36.0,36.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,2.0,Z,2016-09-20 00:00:00,1076894,2.0,2.0,19424240.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,16.0,Z,2016-09-22 00:00:00,1076894,16.0,16.0,19533367.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,24.0,Z,2016-09-22 00:00:00,1076895,24.0,24.0,19533367.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,4.0,Z,2016-07-26 00:00:00,1076897,4.0,4.0,17880217.0,shhsjtyp,上海何适家庭用品有限公司,7
1.0,1.0,4.0,Z,2016-08-02 00:00:00,1076897,4.0,4.0,18033354.0,shhsjtyp,上海何适家庭用品有限公司,11
1.0,1.0,2.0,Z,2016-08-15 00:00:00,1076897,2.0,2.0,18399757.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,20.0,Z,2016-09-13 00:00:00,1076897,20.0,20.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,20.0,Z,2016-09-22 00:00:00,1076897,20.0,20.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,4.0,E,2016-09-20 00:00:00,1076900,4.0,4.0,19424240.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,24.0,E,2016-09-22 00:00:00,1076900,24.0,24.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,2.0,E,2016-10-18 00:00:00,1076900,2.0,2.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,60.0,E,2016-10-19 00:00:00,1076900,60.0,60.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,1.0,L,2016-09-20 00:00:00,1076902,1.0,1.0,19423927.0,bjsjmc,北京世佳美臣电子商务有限责任公司,14
1.0,1.0,3.0,L,2016-09-27 00:00:00,1076902,3.0,3.0,19668278.0,bjsjmc,北京世佳美臣电子商务有限责任公司,20
1.0,1.0,1.0,L,2016-10-11 00:00:00,1076902,1.0,1.0,20067660.0,bjsjmc,北京世佳美臣电子商务有限责任公司,6
1.0,1.0,4.0,L,2016-10-12 00:00:00,1076902,4.0,4.0,20105057.0,bjsjmc,北京世佳美臣电子商务有限责任公司,13
1.0,1.0,3.0,L,2016-10-18 00:00:00,1076902,3.0,3.0,20336895.0,bjsjmc,北京世佳美臣电子商务有限责任公司,13
0.0,,0.0,L,2016-09-20 00:00:00,1076903,2.0,0.0,19423927.0,bjsjmc,北京世佳美臣电子商务有限责任公司,14
1.0,1.0,3.0,L,2016-10-11 00:00:00,1076903,3.0,3.0,20067660.0,bjsjmc,北京世佳美臣电子商务有限责任公司,6
1.0,1.0,3.0,L,2016-10-11 00:00:00,1076907,3.0,3.0,20067660.0,bjsjmc,北京世佳美臣电子商务有限责任公司,6
0.5,0.5,1.0,L,2016-07-13 00:00:00,1076908,2.0,2.0,17558241.0,bjsjmc,北京世佳美臣电子商务有限责任公司,10
1.0,1.0,5.0,L,2016-08-15 00:00:00,1076908,5.0,5.0,18396337.0,bjsjmc,北京世佳美臣电子商务有限责任公司,9
0.0,,0.0,L,2016-09-20 00:00:00,1076908,3.0,0.0,19423927.0,bjsjmc,北京世佳美臣电子商务有限责任公司,14
1.0,1.0,3.0,L,2016-10-11 00:00:00,1076908,3.0,3.0,20067660.0,bjsjmc,北京世佳美臣电子商务有限责任公司,6
0.0,0.0,0.0,L,2016-07-13 00:00:00,1076910,2.0,2.0,17558241.0,bjsjmc,北京世佳美臣电子商务有限责任公司,10
1.0,1.0,2.0,L,2016-07-25 00:00:00,1076910,2.0,2.0,17815042.0,bjsjmc,北京世佳美臣电子商务有限责任公司,3
1.0,1.0,2.0,L,2016-09-20 00:00:00,1076910,2.0,2.0,19423927.0,bjsjmc,北京世佳美臣电子商务有限责任公司,14
0.66666666666666663,0.66666666666666663,2.0,L,2016-10-11 00:00:00,1076910,3.0,3.0,20067660.0,bjsjmc,北京世佳美臣电子商务有限责任公司,6
0.0,,0.0,L,2016-10-12 00:00:00,1076910,4.0,0.0,20105057.0,bjsjmc,北京世佳美臣电子商务有限责任公司,13
0.0,,0.0,L,2016-10-18 00:00:00,1076910,2.0,0.0,20336895.0,bjsjmc,北京世佳美臣电子商务有限责任公司,13
0.94999999999999996,0.94999999999999996,38.0,E,2016-09-13 00:00:00,1076912,40.0,40.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,32.0,E,2016-09-22 00:00:00,1076912,32.0,32.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,50.0,D,2016-07-05 00:00:00,1076913,50.0,50.0,17418610.0,shhsjtyp,上海何适家庭用品有限公司,11
0.69565217391304346,0.69565217391304346,16.0,D,2016-07-13 00:00:00,1076913,23.0,23.0,17558471.0,shhsjtyp,上海何适家庭用品有限公司,11
1.0,1.0,40.0,D,2016-08-16 00:00:00,1076913,40.0,40.0,18438661.0,shhsjtyp,上海何适家庭用品有限公司,12
1.0,1.0,73.0,D,2016-09-20 00:00:00,1076913,73.0,73.0,19424240.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,54.0,D,2016-10-12 00:00:00,1076913,54.0,54.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,8.0,D,2016-10-18 00:00:00,1076913,8.0,8.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,100.0,D,2016-10-19 00:00:00,1076913,100.0,100.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,60.0,E,2016-09-22 00:00:00,1076916,60.0,60.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,54.0,E,2016-10-12 00:00:00,1076916,54.0,54.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,12.0,E,2016-09-22 00:00:00,1076917,12.0,12.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,12.0,E,2016-10-12 00:00:00,1076917,12.0,12.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,6.0,E,2016-10-18 00:00:00,1076917,6.0,6.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,24.0,E,2016-10-19 00:00:00,1076917,24.0,24.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,8.0,L,2016-09-13 00:00:00,1076920,8.0,8.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,16.0,L,2016-09-22 00:00:00,1076920,16.0,16.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,30.0,E,2016-09-22 00:00:00,1076924,30.0,30.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,7.0,E,2016-08-15 00:00:00,1076925,7.0,7.0,18399757.0,shhsjtyp,上海何适家庭用品有限公司,13
0.97499999999999998,0.97499999999999998,39.0,E,2016-09-13 00:00:00,1076925,40.0,40.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,20.0,E,2016-09-20 00:00:00,1076925,20.0,20.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,16.0,D,2016-09-20 00:00:00,1076927,16.0,16.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,8.0,D,2016-09-22 00:00:00,1076927,8.0,8.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,58.0,D,2016-10-12 00:00:00,1076927,58.0,58.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,27.0,D,2016-10-18 00:00:00,1076927,27.0,27.0,20337504.0,shhsjtyp,上海何适家庭用品有限公司,16
1.0,1.0,2.0,Z,2016-09-20 00:00:00,1076935,2.0,2.0,19424240.0,shhsjtyp,上海何适家庭用品有限公司,13
0.91666666666666663,0.91666666666666663,11.0,Z,2016-09-22 00:00:00,1076935,12.0,12.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,12.0,L,2016-09-22 00:00:00,1076936,12.0,12.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,12.0,E,2016-09-13 00:00:00,1076937,12.0,12.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,24.0,E,2016-09-22 00:00:00,1076937,24.0,24.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
1.0,1.0,12.0,D,2016-09-20 00:00:00,1076938,12.0,12.0,19446658.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,36.0,D,2016-09-22 00:00:00,1076938,36.0,36.0,19533364.0,shhsjtyp,上海何适家庭用品有限公司,10
0.0,0.0,0.0,D,2016-10-19 00:00:00,1076938,12.0,12.0,20378611.0,shhsjtyp,上海何适家庭用品有限公司,15
1.0,1.0,81.0,D,2016-09-13 00:00:00,1076939,81.0,81.0,19249618.0,shhsjtyp,上海何适家庭用品有限公司,13
1.0,1.0,28.0,D,2016-10-12 00:00:00,1076939,28.0,28.0,20105466.0,shhsjtyp,上海何适家庭用品有限公司,15
